feeder_id,feeder_name,density,frequency_khz,geometry,rms_abs_v_disc,rms_abs_v_two_level_branch,p95_abs_v_disc,p95_abs_v_two_level_branch,p99_abs_v_disc,p99_abs_v_two_level_branch,rel_diff_rms,rel_diff_p95,rel_diff_p99
A,urban_short,15.0,3.0,two_level_branch,0.02671225103176276,0.029820377207418407,0.04770218342802719,0.05304096241076982,0.060970174986426984,0.06751042311298482,0.11635583133596142,0.11191896469053136,0.10726963024156982
A,urban_short,15.0,4.0,two_level_branch,0.026315339397783733,0.029346310146269268,0.04694362021052622,0.0522426061136889,0.060165567004194884,0.06738497758874282,0.11517885833312877,0.11287978812453167,0.11999239671496122
A,urban_short,15.0,5.0,two_level_branch,0.02670848155609242,0.029805263907469775,0.04734677703544028,0.05281653369999685,0.06137760466494384,0.06822884045364412,0.1159475256904282,0.11552542764341309,0.11162435917955274
A,urban_short,15.0,6.0,two_level_branch,0.02664975463549344,0.029756394769873566,0.047460850610805724,0.05304253190691137,0.061744193107277114,0.06870830129481463,0.11657293573136884,0.11760601051753647,0.11278968656109514
A,urban_short,15.0,7.0,two_level_branch,0.02662093369862568,0.02972309240983469,0.04778032561143104,0.05321132707410451,0.06145503150557795,0.0686331889600709,0.11653080039672536,0.11366606219556916,0.11680341346568872
A,urban_short,15.0,8.0,two_level_branch,0.02674488237721976,0.02982734210269798,0.04826916697534818,0.05379620607220107,0.06344661240403723,0.07029669251899882,0.11525418889498412,0.11450454696422743,0.10796604980797535
A,urban_short,15.0,9.0,two_level_branch,0.026530147460926985,0.02963005970966063,0.04764278152281848,0.05293942247503863,0.06139698743260964,0.06800730795791718,0.11684489327845339,0.11117404951856837,0.10766522596182972
A,urban_short,15.0,10.0,two_level_branch,0.026650628158941335,0.029779286103028286,0.04805102554744728,0.053808069862236366,0.06173673882553774,0.06858023692844625,0.11739527959446165,0.1198110602052474,0.11084968582884817
A,urban_short,15.0,11.0,two_level_branch,0.026827626251833058,0.02996983219941311,0.04837311223557863,0.05395924177319804,0.06202539175145831,0.06889664610039077,0.11712575380631572,0.11548005243935468,0.11078131318325621
A,urban_short,15.0,12.0,two_level_branch,0.026848668545666098,0.030021401921749142,0.04799468030707211,0.05393629564393314,0.061364888698994105,0.06868690798798308,0.11817097636281801,0.12379737293479838,0.11931936069997294
A,urban_short,15.0,13.0,two_level_branch,0.026997348877464123,0.030213567641457755,0.047995491827797845,0.05365432948407543,0.061672413461813805,0.06843977230943236,0.11913091091245451,0.11790352470146215,0.10973072833948291
A,urban_short,15.0,14.0,two_level_branch,0.02685379884375343,0.03003569921775352,0.047916284423508246,0.05363677297306576,0.06181176079090896,0.06869851754263698,0.1184897672211559,0.1193850612246341,0.11141499066858648
A,urban_short,15.0,15.0,two_level_branch,0.02738498101364196,0.030643131195146788,0.04908543149731791,0.05501505317761161,0.06389014014576665,0.0709969092099381,0.11897580574847823,0.12080206895232655,0.11123420684251469
A,urban_short,15.0,16.0,two_level_branch,0.027463244296203886,0.03074796991228216,0.0496596440897495,0.05547681992263494,0.06451474411475036,0.07239273193482096,0.1196044276725276,0.1171409086696654,0.12211143248213566
A,urban_short,15.0,17.0,two_level_branch,0.02764831745134551,0.031007083918501287,0.04997663036400572,0.055867762235123075,0.06372325252237251,0.07126511511230339,0.12148176731066576,0.11787773261640858,0.11835338422631543
A,urban_short,15.0,18.0,two_level_branch,0.02804071156190362,0.03145175274698006,0.0496730291659911,0.05570351565250951,0.06453459215259136,0.07240100936769522,0.12164602804554767,0.12140363871038506,0.12189458324155525
A,urban_short,15.0,19.0,two_level_branch,0.027838954317760477,0.03126740064928398,0.04936444285331988,0.055647393954685674,0.063585432614496,0.07125419972682327,0.12315284160426426,0.12727685634039823,0.12060572362259848
A,urban_short,15.0,20.0,two_level_branch,0.027453398514146632,0.03084997503039282,0.0496534898497637,0.05552301151296627,0.06374411286357404,0.07141285699927119,0.12372153176212204,0.11820965013661583,0.12030513550498219
A,urban_short,15.0,21.0,two_level_branch,0.027430936650896753,0.030802463019699976,0.04895947713022778,0.054727444683432304,0.06309275942001392,0.07101431813568097,0.12290963344458032,0.11781105296247855,0.12555416482789333
A,urban_short,15.0,22.0,two_level_branch,0.02699318165231419,0.03028719597536118,0.048221978551453035,0.05391614373480528,0.061979361365108766,0.06935463015967751,0.12203134722966553,0.1180823631547293,0.1189955596851413
A,urban_short,15.0,23.0,two_level_branch,0.02652679262816776,0.029816991746563753,0.04742861206849009,0.05329260682254089,0.06120219822256247,0.06883312474882715,0.12403305459938108,0.12363833766804724,0.12468386345396831
A,urban_short,15.0,24.0,two_level_branch,0.026559211925929683,0.029905964165789868,0.0477013893688376,0.053994246409792425,0.06046990718886477,0.06824337169789083,0.12601097687664295,0.13192188161013657,0.12855095816084702
A,urban_short,15.0,25.0,two_level_branch,0.026181701481026987,0.029468463560144337,0.04733588344218849,0.05333472014933758,0.060140003712469345,0.06787878020294455,0.1255366111900389,0.12672915916897365,0.1286793483996852
A,urban_short,15.0,26.0,two_level_branch,0.026156811213290176,0.02950009292590693,0.04641633204174063,0.05278600634576597,0.06068611547827735,0.06794231275353704,0.12781686901184824,0.13722916102671162,0.11956931528855326
A,urban_short,15.0,27.0,two_level_branch,0.026056609544454257,0.029339888644512636,0.04629343574815549,0.05194210973264122,0.05985455414030474,0.06715390770374399,0.12600561460065984,0.12201889734897876,0.12195151510658453
A,urban_short,15.0,28.0,two_level_branch,0.025749130224353257,0.029040636242328922,0.04563271132626036,0.051481405917186286,0.059005817141225395,0.06634838014205624,0.12782979422204305,0.12816890386173846,0.12443795131685147
A,urban_short,15.0,29.0,two_level_branch,0.02551339879502119,0.028802312120026867,0.045371977437145335,0.051386058996212514,0.05892585357743611,0.06617753069448384,0.12890925867734607,0.13255057193393435,0.12306443906693856
A,urban_short,15.0,30.0,two_level_branch,0.025714610492408328,0.02901177431242998,0.04609263145042498,0.0517429521020946,0.058667198767121044,0.06668920763270299,0.12822141797539827,0.12258620247678494,0.13673754728643583
A,urban_short,15.0,31.0,two_level_branch,0.025752916135338765,0.029107694937739247,0.04610061110348418,0.05190052236212424,0.060814050450881285,0.06836278727750704,0.1302679193598963,0.12580985630799402,0.12412817055694671
A,urban_short,15.0,32.0,two_level_branch,0.025547174714275228,0.028847964185809573,0.045590959996076166,0.051561482066624975,0.05874621412293964,0.06584337362355405,0.12920369897849926,0.13095846349940138,0.12081049998833984
A,urban_short,15.0,33.0,two_level_branch,0.025511384976462853,0.028869911956043687,0.04566332054598398,0.05192114947291167,0.0598889038518989,0.06735993084093582,0.1316481634642516,0.13704279172220762,0.12474810037452433
A,urban_short,15.0,34.0,two_level_branch,0.025393178767343583,0.02866378792400982,0.045727165950884344,0.05146760570783796,0.05745523351327055,0.06489071468405526,0.12879872924268707,0.1255367490545869,0.12941347055995026
A,urban_short,15.0,35.0,two_level_branch,0.024882403115135617,0.028179085415118914,0.044446650091270176,0.05039567490927703,0.056455917696001626,0.06450769034173154,0.13249051085334967,0.13384641600189592,0.14262052543519566
A,urban_short,15.0,36.0,two_level_branch,0.025458325167794848,0.02882550799931554,0.045773123174022504,0.05145063137022697,0.059108142149524666,0.06655537070636605,0.13226254316918803,0.12403584904223026,0.12599327750823708
A,urban_short,15.0,37.0,two_level_branch,0.025074474398323034,0.028398496965338554,0.04497922942650325,0.051184139431379984,0.05759048450377968,0.06575879297617107,0.13256599178157966,0.13795056260391586,0.1418343419537528
A,urban_short,15.0,38.0,two_level_branch,0.02518258881677234,0.02857739950661976,0.045160618026684876,0.05112101784305754,0.05772465442066256,0.06576183165020719,0.13480785135110404,0.1319822464088231,0.13923300728618507
A,urban_short,15.0,39.0,two_level_branch,0.024913777032985824,0.028286127842734134,0.04460673428906557,0.050468634701868006,0.05852820749895514,0.06683680793435878,0.13536088106124253,0.13141290224959057,0.14195890819912724
A,urban_short,15.0,40.0,two_level_branch,0.025014074957968802,0.02843441355113131,0.0453081170101586,0.051245988588613234,0.05835574682128254,0.06722128894184963,0.13673656127239198,0.13105535984034156,0.15192234875715435
A,urban_short,15.0,41.0,two_level_branch,0.024947086493208842,0.028327339301088467,0.044484091156495834,0.049977447468193055,0.05706606025995713,0.06496851014287754,0.1354968969542718,0.12349035731384272,0.13847898114784535
A,urban_short,15.0,42.0,two_level_branch,0.024697808642193553,0.028059944435554852,0.0441036554609154,0.0500039355156461,0.05768730696492226,0.06547234369076876,0.13613093542305008,0.13378210928478526,0.13495233415178015
A,urban_short,15.0,43.0,two_level_branch,0.02484735478036725,0.028263220009173175,0.04398660183994903,0.05028235085234493,0.056336818124729224,0.06342972957883614,0.13747399910371622,0.1431287880637791,0.12590188246704434
A,urban_short,15.0,44.0,two_level_branch,0.024657737896190284,0.028078156597907845,0.044077337327549995,0.05039119196899435,0.05658042021237556,0.06499209602642378,0.1387158350095865,0.1432449195949493,0.1486676094393582
A,urban_short,15.0,45.0,two_level_branch,0.024664847607014165,0.0280787529195768,0.04385907587560448,0.05010626683209367,0.05718758473030048,0.06449011900565609,0.13841177399335688,0.1424378154753605,0.12769439922659304
A,urban_short,15.0,46.0,two_level_branch,0.024350844430466916,0.027754340214619942,0.043346470273309706,0.049082443886254115,0.05682814423888947,0.06373538337525972,0.13976910714006668,0.13232850510728425,0.12154609707707802
A,urban_short,15.0,47.0,two_level_branch,0.024546166259105807,0.028058370869710227,0.04366515062864385,0.050106370676405255,0.05666276687594318,0.06523802823707475,0.14308566859403182,0.1475139775090123,0.15133855676172944
A,urban_short,15.0,48.0,two_level_branch,0.024411277443919528,0.02781211004582554,0.04321407824680842,0.04937891261280895,0.056864781035617616,0.0643503016373121,0.13931399574310707,0.1426580090587919,0.13163720083624142
A,urban_short,15.0,49.0,two_level_branch,0.024259531353372752,0.02774393435219328,0.042865903323004745,0.04936941847933183,0.056220057189408035,0.06458529861632371,0.1436302683702131,0.1517176742391629,0.14879460899039615
A,urban_short,15.0,50.0,two_level_branch,0.02437778874711803,0.027829108522126316,0.04364464263316266,0.049454783080741783,0.057219668488727615,0.06454625436540873,0.14157640837774113,0.1331237947441546,0.12804313744188267
A,urban_short,15.0,51.0,two_level_branch,0.02437983412749177,0.02780705382401963,0.0434085105064249,0.049200375939421545,0.0568798372124326,0.06451489237335448,0.1405760055054343,0.13342695626792794,0.13423131174596664
A,urban_short,15.0,52.0,two_level_branch,0.024036236805759007,0.027488592666130636,0.04293636304342666,0.049052869090669374,0.05614128531934235,0.06365162485144218,0.14363129670716404,0.14245515021978827,0.13377569625240301
A,urban_short,15.0,53.0,two_level_branch,0.02408329231969972,0.02747950765291607,0.0428641502399758,0.04894156746846874,0.056846339080001806,0.06386287409989554,0.141019561949107,0.14178321964785023,0.12342984849066743
A,urban_short,15.0,54.0,two_level_branch,0.023832978519241953,0.027300561082331976,0.04288461921230317,0.04897115497417738,0.05513988726539496,0.06392627741036531,0.14549514070557368,0.14192817550139392,0.15934726349149742
A,urban_short,15.0,55.0,two_level_branch,0.023729864311774946,0.027148176818094526,0.04281416717784149,0.04919918721966685,0.05499333353791661,0.06308869064208952,0.1440510767953859,0.14913334680325005,0.1472061536075341
A,urban_short,15.0,56.0,two_level_branch,0.023677911306918317,0.02716537351904516,0.04227121091617091,0.04857386284412587,0.05439694441632181,0.06247313784656825,0.1472875781533932,0.14910034019261734,0.14846777731550626
A,urban_short,15.0,57.0,two_level_branch,0.023639178262693916,0.02698955215580855,0.04235570488937791,0.04808733962223134,0.05522895381526357,0.06273234731552418,0.14172971056282507,0.13532143421583867,0.13585977973363147
A,urban_short,15.0,58.0,two_level_branch,0.023536533549062495,0.026885862096630908,0.0416174909398732,0.047618080948784884,0.05435521789552063,0.06076042996316311,0.14230339147379767,0.1441843290740671,0.1178398747283898
A,urban_short,15.0,59.0,two_level_branch,0.02358869979391167,0.026954291945061288,0.04213437597698301,0.04813447721258342,0.054228544698915596,0.06172212940072545,0.1426781543940073,0.14240394206569282,0.13818524438402838
A,urban_short,15.0,60.0,two_level_branch,0.023438151594900147,0.026814562353760084,0.04140354584075539,0.04760863251398036,0.053554291649604235,0.06133614561029125,0.1440561874168696,0.14986848462425714,0.1453077563158194
A,urban_short,15.0,61.0,two_level_branch,0.023332237489860335,0.026590531438326175,0.041706193862792,0.04750095438071271,0.053052407045218776,0.061087595291941674,0.13964772773643422,0.13894244430418953,0.15145756232840052
A,urban_short,15.0,62.0,two_level_branch,0.02331323255255207,0.026718124793759256,0.04126248103782598,0.04745898805142549,0.054521525767385684,0.062360781954254554,0.14604976952603926,0.15017291393406687,0.14378277343731724
A,urban_short,15.0,63.0,two_level_branch,0.023254216475930865,0.026566417075551196,0.04190658320429665,0.047383148565307745,0.05429422174031543,0.06190504326324582,0.14243440982191782,0.1306850843532761,0.14017737576813039
A,urban_short,15.0,64.0,two_level_branch,0.023063065840856566,0.02645197310022817,0.041020262233512364,0.04732373230598554,0.053750652806634346,0.06049718376603945,0.14694088300125754,0.15366723002866195,0.12551533064492182
A,urban_short,15.0,65.0,two_level_branch,0.022820732632634864,0.02605090677002033,0.040546781292740204,0.04652458648399828,0.05376555878256042,0.06035997863025744,0.14154559318424972,0.14742983291569892,0.12265137751783228
A,urban_short,15.0,66.0,two_level_branch,0.022962160801085575,0.026345231101510647,0.04117112642075591,0.04719828524181056,0.05268482746411636,0.06000458771957954,0.14733240176007878,0.14639285696142937,0.1389348814029745
A,urban_short,15.0,67.0,two_level_branch,0.022978008788207948,0.026223316195806572,0.04092267129487935,0.04647231600936452,0.052700050519961496,0.06084494216047224,0.14123536279888965,0.1356129631542308,0.1545518753805683
A,urban_short,15.0,68.0,two_level_branch,0.023069873312944376,0.026534125835916557,0.04109234548890559,0.04719595656308213,0.05273544550644595,0.05934931443747142,0.15016348273696015,0.14853401531495522,0.1254160056392629
A,urban_short,15.0,69.0,two_level_branch,0.022934368031561316,0.026148893330928336,0.040731059602146846,0.046488843696310095,0.05390138035791714,0.06105278271319672,0.14016193055519668,0.14136101909462154,0.13267568117537396
A,urban_short,15.0,70.0,two_level_branch,0.022815397130403477,0.026116278571210676,0.040760676278839975,0.04657787793795236,0.05284602362822512,0.06073495502578539,0.14467779902934452,0.14271602412377682,0.1492814568804527
A,urban_short,15.0,71.0,two_level_branch,0.022944643213832966,0.02610017480251272,0.04086176370110993,0.04652441715876711,0.05346857547093322,0.060939635696465176,0.1375280303673379,0.13858074015300922,0.139728058204831
A,urban_short,15.0,72.0,two_level_branch,0.022800494838570246,0.026111355924543566,0.04097813240912023,0.04682383174771336,0.05219340726816396,0.06011100773317455,0.1452100539665715,0.14265411806059006,0.15169732882796544
A,urban_short,15.0,73.0,two_level_branch,0.02256874502501242,0.025787177850213318,0.040037151870153505,0.04616909203363126,0.05173408486947462,0.05961455625903318,0.14260575063584538,0.15315625305627525,0.15232648667587412
A,urban_short,15.0,74.0,two_level_branch,0.02261311493147109,0.025789427049076184,0.040679540874045225,0.046317855546705436,0.05216497310888357,0.059157487846323034,0.1404632721865558,0.13860320326913095,0.13404616777706443
A,urban_short,15.0,75.0,two_level_branch,0.022518971390667143,0.025704895659662542,0.040461697431330525,0.04600843088856448,0.05076240184804941,0.05829330989238193,0.14147734431226225,0.1370860297358405,0.14835602276809726
A,urban_short,15.0,76.0,two_level_branch,0.022745269095320788,0.02604126565456576,0.04103058178577992,0.046705546032222336,0.05390766310608108,0.06076148696725904,0.1449091037539333,0.13831059661964645,0.12714006629615537
A,urban_short,15.0,77.0,two_level_branch,0.022276839178348905,0.02534199418672366,0.039629747002031424,0.0451193545382076,0.05107712223249322,0.057995762157027696,0.13759380241671862,0.13852239672119976,0.13545477157154934
A,urban_short,15.0,78.0,two_level_branch,0.02246865979688421,0.025585062061059854,0.0399254317610081,0.04606176431163686,0.05255829515114234,0.059956304249089286,0.13869996218500774,0.1536948325909305,0.14075816341973094
A,urban_short,15.0,79.0,two_level_branch,0.022124085820186906,0.025278081627386772,0.03929322232100359,0.04515555066095379,0.05116340192395795,0.05865135092905642,0.14255937320230574,0.14919439011792582,0.14635361847571238
A,urban_short,15.0,80.0,two_level_branch,0.022384408434089027,0.025504943755739,0.04001144953670309,0.04546968501530281,0.05210904781571011,0.059526528306848306,0.1394066468559311,0.13641683922480244,0.14234534696106912
A,urban_short,15.0,81.0,two_level_branch,0.022314329718749675,0.025353678464889583,0.03978171798775547,0.04515316226901656,0.05101447893291274,0.05737875071028352,0.13620614127549108,0.13502293397470633,0.1247542248885889
A,urban_short,15.0,82.0,two_level_branch,0.022380754230247053,0.02529826477944145,0.040049018804458804,0.04513639091237913,0.05066557898009845,0.05815093325086027,0.1303580084558299,0.12702863290508204,0.14774042696131207
A,urban_short,15.0,83.0,two_level_branch,0.02219440739404088,0.02526044922770492,0.03953242443307107,0.04512309456978518,0.05147848844493794,0.05808259412361492,0.13814479383158768,0.14141986525969819,0.12828864790272176
A,urban_short,15.0,84.0,two_level_branch,0.02207785583440533,0.024987257109621824,0.039608664582147464,0.04496121936881664,0.05165959578511866,0.05783456144846966,0.13177915903783505,0.1351359568199554,0.11953182307186752
A,urban_short,15.0,85.0,two_level_branch,0.02221012858981839,0.02518626663815961,0.03969238682557787,0.04551339369608254,0.05180978218501002,0.05863813292720471,0.13399913630871757,0.14665298149199718,0.13179655374367352
A,urban_short,15.0,86.0,two_level_branch,0.02222612235025226,0.025061375103144802,0.03974721889448527,0.04469382094073682,0.05120802111709675,0.05791067941574024,0.12756398566573915,0.12445152601451223,0.13089078922453587
A,urban_short,15.0,87.0,two_level_branch,0.021917740217582506,0.024827513804199078,0.03933783611709702,0.0442392371855014,0.050851050617679736,0.056768509581701765,0.13275883178332132,0.12459762793800777,0.11636847011307698
A,urban_short,15.0,88.0,two_level_branch,0.02211695159470663,0.02488067137423212,0.03945882710635797,0.04423743929504158,0.05185463242553603,0.05759918032254356,0.12495934476733885,0.12110375647515459,0.11078176873120804
A,urban_short,15.0,89.0,two_level_branch,0.02170203744616781,0.0244152953650053,0.039026295141828954,0.043799213061825534,0.05096563403847372,0.05710543816345857,0.125023188517104,0.12230005186633504,0.12046949362682191
A,urban_short,15.0,90.0,two_level_branch,0.021728808011746287,0.024481339840898435,0.0387762454696944,0.04357520569696471,0.04991302352550435,0.05690015306294145,0.12667661418261733,0.12376031173572323,0.13998610069908607
A,urban_short,15.0,91.0,two_level_branch,0.0217934531387522,0.024541707223289515,0.03867688460389576,0.04334624054355581,0.049562647981912,0.0566658082542586,0.12610457218688687,0.12072730230163695,0.14331680331000304
A,urban_short,15.0,92.0,two_level_branch,0.021851962552013972,0.024564549092400564,0.039479067979882286,0.043868044577318396,0.05129019608320534,0.05762321691918605,0.12413468739614826,0.11117224448339666,0.12347429566669992
A,urban_short,15.0,93.0,two_level_branch,0.022008281299133743,0.024624171977159708,0.039361568537946104,0.04427923492852243,0.05079010745825023,0.056815501157397016,0.1188593803610156,0.12493573232061382,0.11863321423565988
A,urban_short,15.0,94.0,two_level_branch,0.021888771647983,0.024368553110162137,0.03908367289645155,0.04349435103905006,0.05051922755273126,0.05541717317496632,0.11329011522707559,0.11285219161167835,0.09695210832593687
A,urban_short,15.0,95.0,two_level_branch,0.021786055555142163,0.024327905233123916,0.03882849742191125,0.04380574039709303,0.05048836232449677,0.056464344046872436,0.11667323952002867,0.12818530990522117,0.11836354849394946
A,urban_short,15.0,96.0,two_level_branch,0.021676243628750858,0.024066028611323155,0.038521755971037255,0.04276054782746351,0.04911805798767521,0.05458012767356969,0.11024903684891889,0.11003630934200426,0.11120288361695879
A,urban_short,15.0,97.0,two_level_branch,0.021731909594130325,0.024224877520111435,0.03875038553990759,0.04288882861854063,0.050718139410594464,0.056600357738277485,0.1147146280534154,0.10679746848895255,0.11597859061947943
A,urban_short,15.0,98.0,two_level_branch,0.021592901133907577,0.023997014074101018,0.03873232318121998,0.043102816888083886,0.04904665901711947,0.054809906115379704,0.11133811641541,0.11283840854098344,0.11750539616263367
A,urban_short,15.0,99.0,two_level_branch,0.021606239665412003,0.023875872378467517,0.03874274153370042,0.042890375234761316,0.050274808001135464,0.05569191771798444,0.10504524379079341,0.10705576159222162,0.10774998318693993
A,urban_short,15.0,100.0,two_level_branch,0.021455115538232768,0.023742816262016294,0.03830019444512857,0.04253568037708376,0.049109507450179286,0.053714339278109535,0.10662728521349,0.11058653861465984,0.09376660583700148
A,urban_short,15.0,101.0,two_level_branch,0.021602580646366117,0.023807358280920548,0.038672380049681834,0.04235262648046753,0.04930478310236415,0.054777395511196446,0.10206084498174567,0.0951647254722295,0.11099556806629347
A,urban_short,15.0,102.0,two_level_branch,0.02168219502377298,0.023824463602730467,0.039160347060992674,0.04260001815286614,0.05002523748195518,0.054671171630614,0.0988031228668795,0.08783556199121881,0.09287180596263397
A,urban_short,15.0,103.0,two_level_branch,0.02156421592333229,0.02371188861075855,0.03923386167332502,0.042318896421051536,0.050231960770147646,0.05506890720876663,0.099594285971812,0.07863194231079268,0.09629220847563515
A,urban_short,15.0,104.0,two_level_branch,0.021312652513588593,0.023410023301290765,0.037976814780797064,0.041428971258048425,0.04967350620615123,0.05290820439803384,0.09840965531460354,0.0909016855988918,0.06511918402655563
A,urban_short,15.0,105.0,two_level_branch,0.021644493778591734,0.02370162244478246,0.03902811257367604,0.042859996532519595,0.050801255657841916,0.05536617374096216,0.09504166219980636,0.09818266132162667,0.08985837109747856
A,urban_short,15.0,106.0,two_level_branch,0.021542955746015554,0.0235783496563815,0.03791946379661992,0.04243273960923753,0.05017836550550507,0.053609189224564216,0.09448071724059495,0.11902266964597519,0.06837256822729208
A,urban_short,15.0,107.0,two_level_branch,0.021839517974891923,0.02384939004363804,0.03918017212339996,0.04266310838111814,0.050699841871032034,0.05579198598940775,0.09202914052667235,0.08889537919201816,0.10043708087549631
A,urban_short,15.0,108.0,two_level_branch,0.021529221592842318,0.02333635880506592,0.038573194806669306,0.04146935253393469,0.04957541977613196,0.05370367148337603,0.08393880867594446,0.07508213259962168,0.08327214829215851
A,urban_short,15.0,109.0,two_level_branch,0.021483357145405425,0.023244044291708378,0.03828954414786073,0.04127787632397227,0.049481201984267115,0.05379930822943465,0.08195586631950143,0.07804564516547004,0.08726761016315863
A,urban_short,15.0,110.0,two_level_branch,0.021689584213657177,0.023472935834936502,0.039084170186995185,0.042170346181166656,0.050295482174905315,0.05416961700117347,0.08222156790614783,0.07896230057862047,0.07702749151097975
A,urban_short,15.0,111.0,two_level_branch,0.02126505073894831,0.022835309376513173,0.03810484151386113,0.04103328601463686,0.04804092281660918,0.05197702068749897,0.07384222388375654,0.07685229447051961,0.08193218697974228
A,urban_short,15.0,112.0,two_level_branch,0.02128801780422896,0.022915501053213046,0.03816592201857341,0.04102964732326929,0.048652525276469,0.05196330008274254,0.0764506711686787,0.07503356799037235,0.06804939286213796
A,urban_short,15.0,113.0,two_level_branch,0.021331527205175258,0.022995563864245012,0.03816015265253916,0.04107900453581735,0.04957485034981477,0.053500982676499866,0.07800832275459589,0.07648952324314078,0.07919604999271095
A,urban_short,15.0,114.0,two_level_branch,0.021637516805509634,0.023216531317869656,0.038982720749067654,0.04177428541583923,0.05026117591348507,0.05463072828217284,0.07297577289266173,0.07161030869910086,0.08693693072778697
A,urban_short,15.0,115.0,two_level_branch,0.021270044578413198,0.02261580692086616,0.03822586789494059,0.04042786488211071,0.04975988875538344,0.052020101851322345,0.0632703113287673,0.05760489188164562,0.04542239045288014
A,urban_short,15.0,116.0,two_level_branch,0.02126249088022224,0.022695017837709813,0.03812508983262083,0.04046256548456229,0.04937512036718923,0.053613439514018056,0.06737343077804997,0.06131069230796826,0.08583916586551298
A,urban_short,15.0,117.0,two_level_branch,0.021413658407152966,0.022665589405260086,0.03845830562013403,0.04048206066367307,0.0506059779990915,0.05271997375991848,0.058464134166300495,0.052622054219662276,0.041773637115854766
A,urban_short,15.0,118.0,two_level_branch,0.02157314936048179,0.0226853137575014,0.03864570781843544,0.040373799477845695,0.049826685502685306,0.051855734261996134,0.05155317744459229,0.044716263641208114,0.04072212989566558
A,urban_short,15.0,119.0,two_level_branch,0.021503319531330084,0.022573539801353546,0.03818338197416112,0.03999571346930639,0.04958767253648843,0.052304983816925554,0.04977000264838941,0.04746388092002114,0.05479812101359723
A,urban_short,15.0,120.0,two_level_branch,0.02170870516937323,0.02270538734867838,0.03924160287036532,0.04099937178002218,0.0492258989902212,0.05203052445087999,0.045911636439342984,0.04479350436993229,0.05697459098138421
A,urban_short,15.0,121.0,two_level_branch,0.0216132180949156,0.022615235124755426,0.03898415201142821,0.04071835777245794,0.0506537507532407,0.05272866545798138,0.046361306559690216,0.04448489120710776,0.04096270609551913
A,urban_short,15.0,122.0,two_level_branch,0.021396316484732513,0.02232867916308219,0.03822699261009274,0.04021229309345474,0.04925756547705891,0.0512582792296639,0.04357585003077381,0.05193451924433723,0.04061739010501444
A,urban_short,15.0,123.0,two_level_branch,0.02173884498906794,0.02251401131270656,0.03868948325693114,0.04009012049321824,0.050878808505806464,0.052277369162539854,0.03565811909641183,0.036202014562605356,0.02748807799958172
A,urban_short,15.0,124.0,two_level_branch,0.021611366362523414,0.022315606004375804,0.03852272443095747,0.04005320900380387,0.04948848904046988,0.05106897613645196,0.032586539418147195,0.03972939597222462,0.03193645889430201
A,urban_short,15.0,125.0,two_level_branch,0.022045763696274652,0.022580223465123228,0.03934886584926546,0.04043327498811322,0.05178738746773036,0.05206241071098178,0.02424319593604691,0.02755884103500798,0.005310622078064666
A,urban_short,15.0,126.0,two_level_branch,0.021832117186106195,0.0222611961412622,0.03893302200296727,0.03996440086203868,0.050391232609724224,0.05228712164094699,0.019653565959652716,0.026491107188977122,0.03762339067802257
A,urban_short,15.0,127.0,two_level_branch,0.021765208203077934,0.022073699724523683,0.03900281924406736,0.039642773729048175,0.049809539182524704,0.051055350840911576,0.014173607647921478,0.0164079032588948,0.02501150741069204
A,urban_short,15.0,128.0,two_level_branch,0.021848553646075027,0.02219036804627548,0.039124444281379955,0.03952498891130367,0.050202097250331465,0.05111713260856458,0.01564471524007984,0.010237707839197084,0.018227034493605278
A,urban_short,15.0,129.0,two_level_branch,0.021613839569227793,0.021845571630499935,0.03849362273581802,0.0389423043980205,0.0502922522076521,0.05027897457679024,0.01072146670330917,0.011655999885533893,0.0002640094702269381
A,urban_short,15.0,130.0,two_level_branch,0.0217967422469462,0.021935802286964755,0.039052569526652446,0.039445642667730596,0.05094261426924997,0.05100341202875671,0.006379854312312984,0.0100652311958599,0.001193455820414037
A,urban_short,15.0,131.0,two_level_branch,0.021893370825192333,0.02173220931372909,0.03890245637137169,0.03864504881784373,0.051343348010932224,0.05010088765732366,0.007361201376893383,0.006616742939589463,0.024199052102017525
A,urban_short,15.0,132.0,two_level_branch,0.021895090212576167,0.021839345648107997,0.0391081080881376,0.039107929548222446,0.05042737123747021,0.050368403874788095,0.002545984690035729,4.565291543850504e-06,0.0011693523028283037
A,urban_short,15.0,133.0,two_level_branch,0.022087374177448,0.021864864535017813,0.03941764079842541,0.039104422241775655,0.05113915211754024,0.051102453633552,0.01007406496773068,0.007946151781419398,0.0007176201103978183
A,urban_short,15.0,134.0,two_level_branch,0.02212434750689641,0.02177272198685577,0.039455216660812906,0.03938441028293425,0.05221209237993184,0.049906423048469116,0.01589314758010534,0.0017946011673782994,0.04415968076293616
A,urban_short,15.0,135.0,two_level_branch,0.022186048266232196,0.021769354254493133,0.03971259681647571,0.03925158979089139,0.05169135013652627,0.05013575454451893,0.018781804075189163,0.011608584241286864,0.030093924571494738
A,urban_short,15.0,136.0,two_level_branch,0.02214058177511785,0.02163642242650998,0.039850901578333445,0.03873942594723087,0.051975900215013505,0.05079536394137381,0.022770826608289912,0.027890852830965117,0.022713147223156573
